session.id	speaker.id	word.id	morphemes	word.transcription	glosses	types	ids	record.id	subcorpus	genre	spkr.age	pref.seq	cat.seq	bigram.type
chintang_now	96	14160	u mai tok yokt e	umaitoyakte	3nsS/A NEG get.the.chance.to NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 524 2460 1234	chintang_now.0722	adult	Conversation	13769	u.mai	ag.neg	"ag,neg"
phidang_talk	96	1208436	u mai chott yokt a yakt e	umaichoiʔyaktakte	3nsS/A NEG make.trouble NEG PST IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 885 2460 1202 6674 1234	phidang_talk.435	adult	Conversation	12726	u.mai	ag.neg	"ag,neg"
pear_2-1	96	1187136	u kha u copt no	ukhaucopno	3nsS/A 1nseP 3nsS/A look.at IND.NPST	prefix prefix prefix stem suffix	1201 655 1201 947 2330	pear_2-1.0332	adult	Experimental	14510	u.kha	ag.pat	"ag,pat"
community_view	96	1005224	a mai patt yokt u ŋs e	amaipaiyoktuŋse	2S/A NEG call NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1842 2460 2459 6702 1234	community_view.496	adult	Conversation	13769	a.mai	ag.neg	"ag,neg"
phengniba_tale	96	1205402	a mai pid yokt a ŋ e	amaipiyoktehẽ	2S/A NEG give NEG PST 1sS/P IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2460 1202 2875 1234	phengniba_tale.324	adult	Narrative	13371	a.mai	ag.neg	"ag,neg"
phengniba_tale	96	1205413	a mai pid yokt a ŋ e	amaipiyoktehẽ	2S/A NEG give NEG PST 1sS/P IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2460 1202 2875 1234	phengniba_tale.326	adult	Narrative	13371	a.mai	ag.neg	"ag,neg"
pahiro_talk	96	1173445	kha mai pid yokt a ŋs e	khamaipiyoktaŋseʔ	1nsP NEG give NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	655 1199 363 2460 1202 6702 1234	pahiro_talk.532	adult	Conversation	NA	kha.mai	pat.neg	"neg,pat"
pahiro_talk	96	1171217	kha u mai khag yokt a ŋs e	khaumaikhaŋyaktaŋseʔ	1nsP 3nsS/A NEG watch NEG PST PRF IND.PST	prefix prefix prefix stem suffix suffix suffix suffix	655 1201 1199 1366 2460 1202 6702 1234	pahiro_talk.033	adult	Conversation	NA	kha.u	pat.ag	"ag,pat"
pahiro_talk	96	1174541	kha u mai pid yokt a ŋs e	khaumaipiyoktaŋseʔ	1nsP 3nsS/A NEG give NEG PST PRF IND.PST	prefix prefix prefix stem suffix suffix suffix suffix	655 1201 1199 363 2460 1202 6702 1234	pahiro_talk.824	adult	Conversation	NA	kha.u	pat.ag	"ag,pat"
community_view	96	1002302	kha u mett e	khaumete	1nsP 3nsS/A make IND.PST	prefix prefix stem suffix	655 1201 292 1234	community_view.009	adult	Conversation	13769	kha.u	pat.ag	"ag,pat"
pahiro_talk	96	1173451	kha u pid	khaupi	1nsP 3nsS/A give	prefix prefix stem	655 1201 363	pahiro_talk.533	adult	Conversation	NA	kha.u	pat.ag	"ag,pat"
community_view	96	1004784	kha u copt	khaucop	1nsP 3nsS/A see	prefix prefix stem	655 1201 947	community_view.419	adult	Conversation	13769	kha.u	pat.ag	"ag,pat"
pahiro_talk	96	1173437	kha yaŋ u pid	khayaŋupi	1nsP ADD 3nsS/A give	prefix stem prefix stem	655 2450 1201 363	pahiro_talk.530	adult	Conversation	NA	kha.u	pat.ag	"ag,pat"
chintang_famous	96	9797	kha a pid	khaapi	1nsP 2S/A give	prefix prefix stem	655 654 363	chintang_famous.080	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
pahiro_talk	96	1174545	kha a pid a tha a ŋs e	khaapidathiyaŋseʔ	1nsP 2S/A give PST TEL PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix suffix	655 654 363 1202 6705 1202 6702 1234	pahiro_talk.826	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
pahiro_talk	96	1174569	kha a pid a tha e	khaapidathiyeʔ	1nsP 2S/A give PST TEL IND.PST	prefix prefix stem suffix suffix suffix	655 654 363 1202 6705 1234	pahiro_talk.831	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
chintang_famous	96	9799	kha a pid a dhend a	khaapidanda	1nsP 2S/A give IMP COMPL IMP	prefix prefix stem suffix suffix suffix	655 654 363 1236 6697 1236	chintang_famous.083	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
pahiro_talk	96	1174243	kha a pid i kV	khaapidiki	1nsP 2S/A give 1/2pS/P IND.NPST	prefix prefix stem suffix suffix	655 654 363 1678 1682	pahiro_talk.746	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
chintang_famous	96	9545	kha a pid no	khaapino	1nsP 2S/A give IND.NPST	prefix prefix stem suffix	655 654 363 2330	chintang_famous.002	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
pahiro_talk	96	1174287	kha a pid no	khaapino	1nsP 2S/A give IND.NPST	prefix prefix stem suffix	655 654 363 2330	pahiro_talk.757	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
chintang_famous	96	9565	kha a pid na tha no	khaapinathanoʔ	1nsP 2S/A give LNK TEL IND.NPST	prefix prefix stem suffix suffix suffix	655 654 363 6365 6705 2330	chintang_famous.008	adult	Conversation	NA	kha.a	pat.ag	"ag,pat"
pahiro_talk	96	1174582	ma a khutt e	maakhutte	1nseP 2S/A bring IND.PST	prefix prefix stem suffix	656 654 219 1234	pahiro_talk.837	adult	Conversation	NA	ma.a	pat.ag	"ag,pat"
pahiro_talk	96	1174617	ma a pid na tha no kha	maapinathanokha	1nseP 2S/A give LNK TEL IND.NPST NMLZ	prefix prefix stem suffix suffix suffix suffix	656 654 363 6365 6705 2330 1335	pahiro_talk.852	adult	Conversation	NA	ma.a	pat.ag	"ag,pat"
pahiro_talk	96	1171217	kha u mai khag yokt a ŋs e	khaumaikhaŋyaktaŋseʔ	1nsP 3nsS/A NEG watch NEG PST PRF IND.PST	prefix prefix prefix stem suffix suffix suffix suffix	655 1201 1199 1366 2460 1202 6702 1234	pahiro_talk.033	adult	Conversation	NA	u.mai	ag.neg	"ag,neg"
pahiro_talk	96	1174541	kha u mai pid yokt a ŋs e	khaumaipiyoktaŋseʔ	1nsP 3nsS/A NEG give NEG PST PRF IND.PST	prefix prefix prefix stem suffix suffix suffix suffix	655 1201 1199 363 2460 1202 6702 1234	pahiro_talk.824	adult	Conversation	NA	u.mai	ag.neg	"ag,neg"
cldlch2r07s01	97	88502	a mai hekt a kha	amahektakha	2S/A NEG cut PST NMLZ	prefix prefix stem suffix suffix	654 1199 1170 1202 1335	CLDLCh2R07S01.0702	CLDL	Conversation	18467	a.mai	ag.neg	"ag,neg"
community_view	98	1004785	kha u copt	khaucop	1nsP 3nsS/A see	prefix prefix stem	655 1201 947	community_view.420	adult	Conversation	15695	kha.u	pat.ag	"ag,pat"
community_view	98	1004793	kha u copt ne	khaucopne	1nsP 3nsS/A see OPT	prefix prefix stem suffix	655 1201 947 1767	community_view.422	adult	Conversation	15695	kha.u	pat.ag	"ag,pat"
community_view	98	1004794	kha u copt ne	khaucopne	1nsP 3nsS/A see OPT	prefix prefix stem suffix	655 1201 947 1767	community_view.423	adult	Conversation	15695	kha.u	pat.ag	"ag,pat"
pear_1-2	99	1178989	mai mai pid yokt a yakt e	maimaipiyoktakte	NEG 1nsiP allow.to NEG PST IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1198 363 2460 1202 6674 1234	pear_1-2.0190	adult	Experimental	368960	mai.mai1P	neg.pat	"neg,pat"
clldch2r07s02	99	462341	mai na patt a kha	mainapttakha	NEG 3>2 call PST NMLZ	prefix prefix stem suffix suffix	1199 1200 1842 1202 1335	CLLDCh2R07S02.0947	CLLD	Conversation	366990	mai.na	neg.pat	"neg,pat"
clldch2r11s01	99	519623	mai u lis t a ce e	maiulitaceʔ	NEG 3nsS/A be NEG PST d IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 1558 2458 1202 1203 1234	CLLDCh2R11S01.0725	CLLD	Conversation	367117	mai.u	neg.ag	"ag,neg"
lh_lal	99	1143371	mai u lis yokt a ŋs e	mauliyoktaŋse	NEG 3nsS/A happen NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 1558 2460 1202 6702 1234	LH_Lal.0258	adult	Narrative	366823	mai.u	neg.ag	"ag,neg"
clldch2r02s06	99	392234	mai u ŋis th u ŋs e	maiuŋɨtoŋse	NEG 3nsS/A know NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 335 2458 2459 6702 1234	CLLDCh2R02S06.0431	CLLD	Conversation	366847	mai.u	neg.ag	"ag,neg"
clldch2r07s02	99	463916	mai u pid th u yakt e	maiupitoyokte.	NEG 3nsS/A allow.to NEG 3P IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 363 2458 2459 6674 1234	CLLDCh2R07S02.1526	CLLD	Conversation	366990	mai.u	neg.ag	"ag,neg"
clldch2r07s02	99	464261	mai u pid th u k e	maiupitoke	NEG 3nsS/A allow.to NEG 3P IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 363 2458 2459 ROS38 1234	CLLDCh2R07S02.1615	CLLD	Conversation	366990	mai.u	neg.ag	"ag,neg"
lh_lal	99	1145018	mai u pid yokt a k e	maiupiyoktake	NEG 3nsS/A give NEG PST IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 363 2460 1202 ROS38 1234	LH_Lal.0561	adult	Narrative	366823	mai.u	neg.ag	"ag,neg"
clldch3r12s08	99	733329	mai ta u ta ŋs e	mataotaŋse	NEG FOC 3sA come PRF IND.PST	prefix stem prefix stem suffix suffix	1199 496 1201 2192 6702 1234	CLLDCh3R12S08.833	CLLD	Conversation	367179	mai.u	neg.ag	"ag,neg"
clldch3r04s05b	99	613233	mai a khatt th e	maakhatthe	NEG 2S/A take NEG IND.PST	prefix prefix stem suffix suffix	1199 654 1364 2458 1234	CLLDCh3R04S05b.404	CLLD	Conversation	366904	mai.a	neg.ag	"ag,neg"
cldlch3r04s07	99	144277	mai a pid yokt a ŋ e	maapiyoktehẽ	NEG 2S/A give NEG PST 1sS/P IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 654 363 2460 1202 2875 1234	CLDLCh3R04S07.297	CLDL	Conversation	367029	mai.a	neg.ag	"ag,neg"
clldch4r03s05	99	811099	na mai hott th a ŋs e	namaihottaŋseʔ	3>2 NEG tire NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1200 1199 1213 2458 1202 6702 1234	CLLDCh4R03S05.0599	CLLD	Conversation	366879	na.mai	pat.neg	"neg,pat"
cldlch2r07s02	99	92048	na mai pid yokt e	namaipiyokte	3>2 NEG give NEG IND.PST	prefix prefix stem suffix suffix	1200 1199 363 2460 1234	CLDLCh2R07S02.807	CLDL	Conversation	367248	na.mai	pat.neg	"neg,pat"
clldch2r09s04	99	494586	u mai khatt yokt u ŋs u kha	umakhaiyoktoŋsokha	3sA NEG take NEG 3P PRF 3P NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	1201 1199 1364 2460 2459 6702 2459 1335	CLLDCh2R09S04.0675	CLLD	Conversation	367056	u.mai	ag.neg	"ag,neg"
pear_1-2	99	1178782	u mai khag yokt e	umaikhaŋyakte	3nsS/A NEG see NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 1366 2460 1234	pear_1-2.0133	adult	Experimental	368960	u.mai	ag.neg	"ag,neg"
gen_talk	99	1092023	u mai lis yokt e	umailiyokte	3nsS/A NEG be NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 1558 2460 1234	Gen_talk.077	adult	Conversation	366824	u.mai	ag.neg	"ag,neg"
lh_lal	99	1145406	u mai nop yokt u ŋs u kha	umanopyoktoŋsokha	3nsS/A NEG touch.lightly NEG 3P PRF 3P NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	1201 1199 1777 2460 2459 6702 2459 1335	LH_Lal.0639	adult	Narrative	366823	u.mai	ag.neg	"ag,neg"
lh_lal	99	1142971	u mai numd yokt e	umanumyokte	3nsS/A NEG do NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 1781 2460 1234	LH_Lal.0178	adult	Narrative	366823	u.mai	ag.neg	"ag,neg"
clldch3r07s04	99	659968	u mai ta yokt a ce e	umatayoktace	3nsS/A NEG come NEG PST d IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 2192 2460 1202 1203 1234	CLLDCh3R07S04.0285	CLLD	Conversation	366993	u.mai	ag.neg	"ag,neg"
cldlch2r07s01	99	88458	u mai ta yokt a ŋs e	umaitaoktaŋse	3nsS/A NEG come NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 2192 2460 1202 6702 1234	CLDLCh2R07S01.0687	CLDL	Conversation	367247	u.mai	ag.neg	"ag,neg"
clldch2r07s02	99	463908	u mai pid th u yakt e	umaipithokte	3nsS/A NEG give NEG 3P IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 363 2458 2459 6674 1234	CLLDCh2R07S02.1524	CLLD	Conversation	366990	u.mai	ag.neg	"ag,neg"
nangsuba_a2	99	1164032	u mai set yokt e	umaiseyokte	3nsS/A NEG kill NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 452 2460 1234	nangsuba_A2.412	adult	Description	NA	u.mai	ag.neg	"ag,neg"
free_talk	99	1076228	u mai chitt yokt e	umachiyokte	3nsS/A NEG have.time.for NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 80 2460 1234	Free_talk.125	adult	Conversation	NA	u.mai	ag.neg	"ag,neg"
ctn_prob_talk	99	1025072	u ma si yokt a ŋs e	umasiyoktaŋse	3nsS/A 1nseP die NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 656 461 2460 1202 6702 1234	ctn_prob_talk.1029	adult	Conversation	NA	u.mai	ag.neg	"ag,neg"
clldch2r11s01	99	519409	mɨkseĩ mai a khag th a ŋ e	mɨksimaiakhaŋtehẽʔ	recognize NEG 2S/A recognize NEG PST 1sS/P IND.PST	prefix prefix prefix stem suffix suffix suffix suffix	309 1199 654 310 2458 1202 2875 1234	CLLDCh2R11S01.0641	CLLD	Conversation	367117	mai.a	neg.ag	"ag,neg"
clldch4r03s05	99	809477	a mai khat th a khaŋ a	amaikhattakha	2S/A NEG go NEG PST CON PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1363 2458 1202 1337 1202	CLLDCh4R03S05.0067	CLLD	Conversation	366879	a.mai	ag.neg	"ag,neg"
clldch4r03s05	99	809470	a mai khat th a ŋs e	amaikhattaŋseʔ	2S/A NEG go NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1363 2458 1202 6702 1234	CLLDCh4R03S05.0062	CLLD	Conversation	366879	a.mai	ag.neg	"ag,neg"
clldch4r03s05	99	809480	a mai khat th e	amaikhatteʔ	2S/A NEG go NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1363 2458 1234	CLLDCh4R03S05.0068	CLLD	Conversation	366879	a.mai	ag.neg	"ag,neg"
clldch4r05s03	99	849596	a mai lud th u ce m kha	amailuthucumkha	2S/A NEG tell NEG 3P 3nsP 1/2nsA NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 1575 2458 2459 1204 1683 1335	CLLDCh4R05S03.432	CLLD	Conversation	366935	a.mai	ag.neg	"ag,neg"
clldch3r08s03	99	668642	a mai lud yokt e	amailuyokteʔ	2S/A NEG tell NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1575 2460 1234	CLLDCh3R08S03.262	CLLD	Conversation	367029	a.mai	ag.neg	"ag,neg"
clldch3r08s03	99	668647	a mai lud yokt e	amailuyokteʔ	2S/A NEG tell NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1575 2460 1234	CLLDCh3R08S03.264	CLLD	Conversation	367029	a.mai	ag.neg	"ag,neg"
clldch4r01s03	99	763339	a mai thap th e	amathapte	2S/A NEG come.over NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2258 2458 1234	CLLDCh4R01S03.0703	CLLD	Conversation	366815	a.mai	ag.neg	"ag,neg"
clldch2r06s02	99	438265	a mai thapt yokt e	amathapyokte	2S/A NEG bring.across NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2260 2460 1234	CLLDCh2R06S02.1277	CLLD	Conversation	366967	a.mai	ag.neg	"ag,neg"
clldch4r03s05	99	810209	a mai tokt th e	amaitokteʔ	2S/A NEG get NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2332 2458 1234	CLLDCh4R03S05.0340	CLLD	Conversation	366879	a.mai	ag.neg	"ag,neg"
clldch4r03s05	99	810220	a mai tokt th e	aamaitokteʔ	2S/A NEG get NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2332 2458 1234	CLLDCh4R03S05.0342	CLLD	Conversation	366879	a.mai	ag.neg	"ag,neg"
clldch4r03s05	99	809971	a mai wat th u ŋs e	amaiwattoŋseʔ	2S/A NEG put.on NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 2429 2458 2459 6702 1234	CLLDCh4R03S05.0248	CLLD	Conversation	366879	a.mai	ag.neg	"ag,neg"
khadak_song	99	1129087	a mai yaŋs th e	amaĩyaŋte	2S/A NEG be.good.for NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2455 2458 1234	Khadak_song.005	adult	Song	367847	a.mai	ag.neg	"ag,neg"
clldch2r10s04	99	506360	a mai pid yokt u ce e kha	amapiyoktocekha	2S/A NEG give NEG 3P 3nsP IND.PST NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 363 2460 2459 1204 1234 1335	CLLDCh2R10S04.392	CLLD	Conversation	367089	a.mai	ag.neg	"ag,neg"
ctn_cut	99	1014824	a kha lus no	akhaluno	2S/A 1nsP tell IND.NPST	prefix prefix stem suffix	654 655 1584 2330	ctn_cut.417	adult	Conversation	368080	a.kha	ag.pat	"ag,pat"
lh_lal	99	1147142	kha mai hutt yokt e	khamaihuuiʔyokte	1nsP NEG squeal NEG IND.PST	prefix prefix stem suffix suffix	655 1199 139 2460 1234	LH_Lal.0905	adult	Narrative	366823	kha.mai	pat.neg	"neg,pat"
cldlch2r06s02	99	79808	kha mai pid th e	khamapithe	1nsP NEG give NEG IND.PST	prefix prefix stem suffix suffix	655 1199 363 2458 1234	CLDLCh2R06S02.553	CLDL	Conversation	367177	kha.mai	pat.neg	"neg,pat"
sewing	99	1231018	kha u sɨŋs u kV	khaɨsɨŋsoko	1nseP 3nsS/A ask 3P IND.NPST	prefix prefix stem suffix suffix	655 1201 204 2459 NA	sewing.0270	adult	Conversation	368985	kha.u	pat.ag	"ag,pat"
ctn_talk01	99	1036925	kha u nek no nɨŋ	khauneknɨknɨŋ	1nsP 3nsS/A bite IND.NPST NEG	prefix prefix stem suffix suffix	655 1201 2489 2330 2457	ctn_talk01.033	adult	Conversation	367177	kha.u	pat.ag	"ag,pat"
lh_lal	99	1147810	kha u mett a kha	khaumettakha	1nsP 3nsS/A do.with/to PST NMLZ	prefix prefix stem suffix suffix	655 1201 294 1202 1335	LH_Lal.1019	adult	Narrative	366823	kha.u	pat.ag	"ag,pat"
lh_lal	99	1147793	kha u mett a k e	khaumettake	1nsP 3nsS/A do.with/to PST IPFV IND.PST	prefix prefix stem suffix suffix suffix	655 1201 294 1202 ROS38 1234	LH_Lal.1015	adult	Narrative	366823	kha.u	pat.ag	"ag,pat"
lh_lal	99	1147328	ma mai pid yokt a yakt e	mamaipiyoktakte	1nseP NEG allow.to NEG PST IPFV IND.PST	prefix prefix stem suffix suffix suffix suffix	656 1199 363 2460 1202 6674 1234	LH_Lal.0932	adult	Narrative	366823	ma.mai	pat.neg	"neg,pat"
